id,trigger,conditions,script,text,options,notes
gaATGmeetCottonTea,DialogOptionSelected,$option == gaATG_meetCottonTea,,"""Won't you join me for tea? I offer it to you, my guest, with the safety and hospitality that I've been blessed to provide.""

He notes your hesitation and sits first. ""Come along in your own time. I'm no scorpion, I do assure you.""","gaATG_meetCottonTeaSit:Sit
gaATG_meetCottonTeaStand:Remain standing
gaATG_meetCottonTeaNever:""I know to never turn my back on a Pather.""",
gaATGmeetCottonTeaStand,DialogOptionSelected,$option == gaATG_meetCottonTeaStand,"$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected
$player.didNotSitWithCottonCount++","""Welcome to it."" He slaps one of his legs, ""This one'll raise complaint if I stand, so I'll beg your pardon for taking leisure where I can.""",,
gaATGmeetCottonTeaNever,DialogOptionSelected,$option == gaATG_meetCottonTeaNever,"$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected
$player.didNotSitWithCottonCount++","He grins, ""Then I shall content myself with the cheer of your face.""",,
gaATGmeetCottonTeaSit,DialogOptionSelected,$option == gaATG_meetCottonTeaSit,"$player.satWithCottonCount++
AdjustRepActivePerson COOPERATIVE 1
$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected","You sit with Brother Cotton, notorious Pather terrorist.",,
gaATGmeetCottonTeaHubStart,DialogOptionSelected,$option == gaATG_meetCottonTeaHubStart,FireAll GAATGmeetCottonTeaHub,"Cotton arranges two plain cups, and tests the temperature of the teapot.

""Now I do know why you are here. It's no great coup of the secret-whisperers-and-listeners why the warlord Jorien Kanta has been sending a most diverse company of ne'er-do-wells to bring myself to an untimely end and, be it convenient, claim back her ungodly creation.""

He pauses, then adds, ""Though I must offer my apologies; I most assuredly except yourself from the company of those ne'er-do-wells.""",,
gaATGmeetCottonTeaHubZ,GAATGmeetCottonTeaHub,"$player.gaPZ_metRogueKnight
!$askedKnight",,,"gaATG_meetCottonKnight:""Did you not send a rogue Luddic Knight to kill me?""",
gaATGmeetCottonTeaHubA,GAATGmeetCottonTeaHub,!$askedTea,,,"gaATG_meetCottonTeaTea:""Despite hired killers coming for you, you meet me with tea. Why?""",
gaATGmeetCottonTeaHubB,GAATGmeetCottonTeaHub,!$askedUngodly,,,"gaATG_meetCottonUngodly:""What do you even want with the Loke clone, if he's so ungodly?""",
gaATGmeetCottonTeaHubB2,GAATGmeetCottonTeaHub,"$askedUngodly
!$cloneQuestion",,,"gaATG_meetCottonUngodly2:""So what are you going to do with the clone?""",
gaATGmeetCottonTeaHubC,GAATGmeetCottonTeaHub,!$askedCydonia,,,"gaATG_meetCottonCydonia:""Kanta didn't explicitly ask me to kill you. Nor did Cydonia.""",
gaATGmeetCottonTeaHubD,GAATGmeetCottonTeaHub,"$cloneQuestion
!$askedClone",,,"gaATG_meetCottonClone:""Why is this clone so important to Kanta?""",
gaATGmeetCottonTeaHubE,GAATGmeetCottonTeaHub,$askedClone,,,"gaATG_meetCottonClone2:""You're just going to give me Loke?""",
gaATGmeetCottonTeaHubF,GAATGmeetCottonTeaHub,,,,"gaATG_meetCottonWish:""I wish to take the Loke clone back to Kanta. As I agreed.""",
gaATGmeetCottonTeaHubG,GAATGmeetCottonTeaHub,,,,"gaATG_meetCottonTaking:""I'm taking the Loke clone.""",
gaATGmeetCottonTeaKnightA,DialogOptionSelected,"$option == gaATG_meetCottonKnight
$player.gaPZ_metRogueKnightTithed",,"""I did. And you told that knight that you would repent and to prove it you paid them many credits."" He looks at you, and asks in an unassuming tone, ""Is that why you're really here? To repent?""","gaATG_meetCottonKnightExplanation:""I want an explanation.""
gaATG_meetCottonKnightRepent:""Yes. I seek to follow the teachings of the Prophet Ludd.""
gaATG_meetCottonKnightRepentB:""Is that offer open?""
gaATG_meetCottonKnight2:""Credits or not, you sent the knight to kill me.""",
gaATGmeetCottonTeaKnightB,DialogOptionSelected,$option == gaATG_meetCottonKnight,,"""Indeed I did so,"" he nods, as this is a mere philosophical point. ""And now here you are, your path brought together with mine. The means of Blessed Providence seem so mercurial to the eyes of us mortals, do they not?""","gaATG_meetCottonKnightExplanation:""I want an explanation.""
gaATG_meetCottonKnightFunny:""Yes, funny how these things work out.""
gaATG_meetCottonKnight2:""Mercurial or not, you sent someone to kill me.""",
gaATGmeetCottonKnightExplanation,DialogOptionSelected,$option == gaATG_meetCottonKnightExplanation,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""You may not find satisfaction from that query, captain,"" Cotton says. ""But I shall answer.""",,
gaATGmeetCottonKnightRepent,DialogOptionSelected,$option == gaATG_meetCottonKnightRepent,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""Indeed,"" Cotton says, drawing out the word, his tone carefully controlled. ""I will pray upon the meaning of your words, captain. This I promise.""",,
gaATGmeetCottonKnightRepentB,DialogOptionSelected,$option == gaATG_meetCottonKnightRepentB,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""Indeed,"" Cotton says, drawing out the word, his tone carefully controlled. ""Mind you, it is not mine to give as-such; absolution is for all humanity who do so chose.""",,
gaATGmeetCottonKnightFunny,DialogOptionSelected,$option == gaATG_meetCottonKnightFunny,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""Do pardon me for contradicting my guest,"" says Cotton, ""But I do not hold lightly my decision then or now."" ",,
gaATGmeetCottonTeaKnight2,DialogOptionSelected,$option == gaATG_meetCottonKnight2,,"He leans back, meeting your eyes, as if he believes it important to face someone whose death he ordered. ""You did appear then to be an enemy of our righteous cause. In war, we battle our enemies. That is all. I did not then fully understand your significance, which... was revealed to me only recently.""","gaATG_meetCottonKnight3:""And what significance is that?""",
gaATGmeetCottonTeaKnight3,DialogOptionSelected,$option == gaATG_meetCottonKnight3,"$askedKnight = true 0
FireAll GAATGmeetCottonTeaHub","He pauses, looking almost shy for a moment, then says ""That... we will speak of that before we are done here.""",,
gaATGmeetCottonTeaTea,DialogOptionSelected,$option == gaATG_meetCottonTeaTea,,"""Tell true, if I met you with hammer and fiery sword, would you prevail?"" Cotton nods generously, ""Might be you do. Then what would my brothers and sisters have died for? The clone?""

He takes a moment to sip his tea, and finding it hot, blows on the cup.

""It serves our holy war that Kanta not forget that the Path is all around her, ephemeral and indomitable. Killing is not victory."" He smiles wryly, ""Not always.""","gaATG_meetCottonTeaPeace:""This seems uncharacteristically non-violent.""
gaATG_meetCottonTeaFutile:""Did you realize that you cannot best me in combat?""
gaATG_meetCottonTeaDie:""I suppose you have better things for them to die for?""",
gaATGmeetCottonTeaPeace,DialogOptionSelected,$option == gaATG_meetCottonTeaPeace,,"Cotton sets his tea down, smile gone.

""I confess to you that I did not always seek victory over killing. Given battle, I chose to destroy my enemy over defeating them. In time, Ludd's spirit showed me the true Path. I humbly submit and step away from that younger man's rage when it serves our holy war.""",gaATG_meetCottonTeaWar:Continue,
gaATGmeetCottonTeaFutile,DialogOptionSelected,$option == gaATG_meetCottonTeaFutile,,"Cotton raises an eyebrow at this challenge and sets his tea down with a sad smile. 

""A younger man than I once was thought he might nourish his soul if only he could kill every heretic that stood before him.""

""What he found was not strength, but pride. And he- he would have killed you before you had spoken those words. On the landing pad, perhaps; a bomb in a cargo container. Or on the street, with his hands, had it come to it. That man was as blind as his enemies.""",gaATG_meetCottonTeaWar:Continue,
gaATGmeetCottonTeaDie,DialogOptionSelected,$option == gaATG_meetCottonTeaDie,,"""Yes."" Cotton sets his tea down, eyes hard.

""Yes I do. I did not don the blood-stained mantle of leadership lightly. It was to be my Path. And I shall walk without averting my eyes from the truth of my deeds. Ludd's revelation is pain!"" He slams a hand on the table, rattling the dishware. ""Ludd chose the Path not because it was easy, or kind, or without suffering!""

He speaks in almost a whisper, ""He chose because it was Good.""",gaATG_meetCottonTeaWar:Continue,
gaATGmeetCottonTeaWar,DialogOptionSelected,$option == gaATG_meetCottonTeaWar,"$askedTea = true 0
FireAll GAATGmeetCottonTeaHub","""Hegemony tacticians and the thinking machines alike make the same mistake: they think that we who walk the Path can be defeated if we are measured, tracked, and numbered. Our beautiful holy war is not a mathematical calculation, but the soul of humanity. What we fight for cannot be held in databanks and logbooks.""

He looks at you carefully. ""I am certain that now is not our time to do battle,"" he says. ""We walk a path, you and I, and here it crosses but does not end. I know not but that I must have faith.""

He sips his tea. ""It's good now. You should have some.""",,
gaATGmeetCottonUngodly,DialogOptionSelected,$option == gaATG_meetCottonUngodly,"$askedUngodly = true 0
FireAll GAATGmeetCottonTeaHub","""You know the histories, of the great and terrible Warlord Onesimos Loke, yes? Once a grand officer of the Domain..."" Cotton looks distant, ""The Knights of Ludd stood then with the Hegemony. Standing with Pride against Wrath. Was that the Path?""

""This abomination is a sad copy of Onesimos Loke concocted by so-called 'doctor' Cydonia. He is a sick man, and to please Kanta for reasons I do not understand, he made a sick joke of the miracle of life.""",,
gaATGmeetCottonUngodly2,DialogOptionSelected,$option == gaATG_meetCottonUngodly2,"$cloneQuestion = true 0
FireAll GAATGmeetCottonTeaHub","""I had thought its death would be a demonstration, just as a healer excises a cancer. But as I held a gun to its head, my hand was stayed. I felt this was not the Path. Did I pity the thing? It is rare indeed that I do not find moral clarity in the execution of a heretic or abomination."" 

Cotton shakes his head, disturbed that he did not want to execute a man.

""I gave it into the care of some siblings of the faith. They taught it prayer from the Book. It appears to think, and to feel. I wonder if this is a lesson in humility. Imagine, to look upon the Creator's work and then this bloodless thing...""",,
gaATGmeetCottonCydonia,DialogOptionSelected,$option == gaATG_meetCottonCydonia,,"""Yes, yes. Cydonia. Some mercy. You have met him, I know. Is he not strange? I cannot imagine a more wretched creature - excepting his creation, the Loke-thing. Cydonia is a liar to the end of space, and even the sacred becomes sin when it has left his hands.""

""If you find occasion to bring his life to an end, I do believe it would be a good and righteous deed."" 

Cotton sips tea.","gaATG_meetCottonCydonia2:""And Kanta?""",
gaATGmeetCottonCydonia2,DialogOptionSelected,$option == gaATG_meetCottonCydonia2,"$askedCydonia = true 0
$cloneQuestion = true 0
FireAll GAATGmeetCottonTeaHub","""If the Loke-thing started less than human, Kanta has lowered herself to that sorry state by her debauched pursuit of wrath and immortality.""

Brother Cotton takes another slow sip of tea, ""She is a malfunction of the machinery of the Hegemony; an obsolete hazard to be cleared away like the stealth-mines she's wrapped around her fortress.""",,
gaATGmeetCottonClone,DialogOptionSelected,$option == gaATG_meetCottonClone,"$askedClone = true 0
FireAll GAATGmeetCottonTeaHub","""What now sits on Kanta's throne of blood and gold is abject to the teachings of blessed Ludd,"" he taps his fingers on his teacup. ""Though a warrior cannot be ignorant of his enemies, I confess that I am not inclined to gaze too deeply into that monstrous abyss. Shall I debate an AI core, shall I ponder its heart? No, because it has no heart, no soul. It is a thing.""

""Kanta wants her abomination. This is all I need to know."" Cotton meets your eyes, ""And you will be the one to give the abomination back to her.""",,
gaATGmeetCottonClone2,DialogOptionSelected,$option == gaATG_meetCottonClone2,,"""Yes,"" he says, his eyes unblinking. ""It has no path here. Its presence is raising questions which ought not be asked. So you will take it from my people and go.""","gaATG_meetCottonExpected:""This is unexpected.""",
gaATGmeetCottonWish,DialogOptionSelected,$option == gaATG_meetCottonWish,,"Brother Livewell Cotton nods, and to your surprise simply says, ""Then you shall.""","gaATG_meetCottonExpected:""This is unexpected.""",
gaATGmeetCottonTaking,DialogOptionSelected,$option == gaATG_meetCottonTaking,,"Brother Cotton nods in agreement, and to your surprise says ""You are indeed.""","gaATG_meetCottonExpected:""This is unexpected.""",
gaATGmeetCottonExpected,DialogOptionSelected,$option == gaATG_meetCottonExpected,$player.knowsCottonHearsSong = true,"""By both of us, I tell you true.""

""I have prayed long on this matter,"" he says, bringing his hands together as if in demonstration. ""Once, long ago, I was in a prison cell. I heard a music like... like the holy pneuma, from afar. A choir of angels.""

""My heart leapt, to be touched so. Eagerly, I listened closer and in not a blink it was gone. For just a moment I was touched by grace. Do you understand? My life turned on that point; I found the Path.""",gaATG_meetCottonEnd1:Continue,
gaATGmeetCottonEnd1,DialogOptionSelected,$option == gaATG_meetCottonEnd1,,"""The music did not return. So that was my one moment, I thought. It had confirmed my righteous calling, and that was enough. For years I 'heard' nothing. I expected nothing."" 

""Then, one day not too long ago,"" he speaks haltingly, looking troubled. ""It, it did visit upon me again."" 

His voice is soft now, ""That was the day I was told you were to come here. What am I to make of that?""",gaATG_meetCottonEnd2:Continue,
gaATGmeetCottonEnd2,DialogOptionSelected,$option == gaATG_meetCottonEnd2,,"Brother Cotton stands, ""I cannot say whether it is a choir of angels or a host of demons,"" he says. ""I fear not pain, death, or judgment. But I do fear to stray from the Path.""

He adjusts his coat; one of his minions opens the door, and the clink and murmur of the teahouse returns.

""My people have already brought the abomination to your shuttle,"" and as if on cue you feel an urgent buzz from your comms.

""Go there now, with Ludd's peace,"" he says.",gaATG_meetCottonEnd3:Leave,
gaATGmeetCottonEnd3,DialogOptionSelected,$option == gaATG_meetCottonEnd3,"EndConversation DO_NOT_FIRE
ShowDefaultVisual","Once outside the teahouse, you duck into a dark corner where the local vice squad is unlikely to spot you engaging in flagrant use of technology. You confirm via comms that the clone Loke has indeed been handed over to your waiting shuttle crew.

You return to your shuttle, and get the full but short story from your nervous guards: a squad of Pathers appeared, shoved a strange man into their hands, then left.",gaATG_meetCottonEnd4:Enter the shuttle,
gaATGmeetCottonEnd4,DialogOptionSelected,$option == gaATG_meetCottonEnd4,"AddTextSmall ""Acquired clone Loke"" highlight
BeginConversation clone_loke
unset $global.gaATG_findingLoke
$global.gaATG_foundLoke = true
Call $global.gaATG_ref updateStage","Inside, a couple confused-looking marines are watching clone Loke eat a simple meal of space rations wrapped in foil. 

As you approach, Loke looks at you curiously, dropping the foil packet. With a bland smile he says ""Ludd blesses you. Together we will walk on the Path.""

You tell the marines to let him finish his lunch before escorting him to the brig for safekeeping.","gaATG_meetCottonEnd5:Return to orbit
gaATG_meetCottonEndAskLokeA:""Loke, do you want to go back to Kanta?""
gaATG_meetCottonEndAskLokeB:""Loke, do you want to stay here?""
gaATG_meetCottonEndAskLokeC:""Loke, do you want to be free?""",
gaATGmeetCottonEndAskLokeA,DialogOptionSelected,$option == gaATG_meetCottonEndAskLokeA,RemoveOption gaATG_meetCottonEndAskLokeA,"Loke smiles, some green thing from the ration still stuck in his teeth.

""Yes. I will go to Jorien,"" he says excitedly. ""I will tell her about the Path! She will like it.""",,
gaATGmeetCottonEndAskLokeB,DialogOptionSelected,$option == gaATG_meetCottonEndAskLokeB,RemoveOption gaATG_meetCottonEndAskLokeB,"Loke looks around, pausing a moment to take in the dusty blast-shields of the landing bay through a window. ""No,"" he says. ""It's cold.""",,
gaATGmeetCottonEndAskLokeC,DialogOptionSelected,$option == gaATG_meetCottonEndAskLokeC,RemoveOption gaATG_meetCottonEndAskLokeC,"""I..."" Loke's brow wrinkles around the grotesque scar on his forehead. ""I... want...."" 

He bites his own lip, and cries out in pain. Anger rises on his face and he stomps the foil wrapper he dropped, as if to punish the thing.

The moment passes, and slowly his breathing returns to normal. His eyes wander over the ground, then back to you. ""We will go to space now?"" he asks.",,
gaATGmeetCottonEnd5,DialogOptionSelected,$option == gaATG_meetCottonEnd5,"EndConversation DO_NOT_FIRE
$option = defaultLeave 0
FireBest DialogOptionSelected",,,
# Return to Kanta with Loke,,,,,,
gaATGreturnLokeStart,OpenInteractionDialog,"$id == kantas_den
$global.gaATG_foundLoke score:1000
!$global.gaATG_returnedLoke","BeginConversation kanta
$global.gaATG_returnedLoke = true","Your nav officer calls your attention to the bridge display of the local volume; what passes for traffic control around Kanta's Den appears to be non-operational. A comms request blinks suddenly.

Warlord Kanta appears, a masked face atop a throne draped with the trophies of raids and conquest. ",gaATG_returnLokeStart2:Continue,
gaATGreturnLokeStart2,DialogOptionSelected,$option == gaATG_returnLokeStart2,ShowSecondPerson cydonia,"Beside her, of course, is 'doctor' Cydonia, who begins to speak. ""Ah, so captain, do-"" 

""Do you return our dear Loke?"" Kanta booms over him.","gaATG_returnLokeFirst:""Yes. A shuttle will take him stationside.""
gaATG_returnLokeNowZal1:""I have Loke for you. But first, I want Zal.""
",
gaATGreturnLokeFirst,DialogOptionSelected,$option == gaATG_returnLokeFirst,,"Kanta breaks into a titanium smile. 

""Good, good,"" says Cydonia, rushing to get a word in. ""The warlord is much pleased with your work.""","gaATG_returnLokeNowZal1:""Now send me Zal.""",
gaATGreturnLokeSendZal1,DialogOptionSelected,$option == gaATG_returnLokeNowZal1,,"Kanta laughs inhumanly.

""Ah,"" says the doctor, licking his lips. ""I'm afraid it isn't quite so simple as that. You've not pleased the great warlord Kanta sufficiently for her to simply give you her prize tinker.""","gaATG_returnLokeBetrayal1:""What is it you want, then?""
gaATG_returnLokeBetrayal2:""That wasn't part of the deal, Kanta.""
gaATG_returnLokeBetrayal3:""You call yourself warlord? You're a small-time cheat and liar.""",
gaATGreturnLokeBetrayal1,DialogOptionSelected,$option == gaATG_returnLokeBetrayal1,"$option = gaATG_returnLokeBetrayal3 0
FireBest DialogOptionSelected",,,
gaATGreturnLokeBetrayal2,DialogOptionSelected,$option == gaATG_returnLokeBetrayal2,"$option = gaATG_returnLokeBetrayal3 0
FireBest DialogOptionSelected",,,
gaATGreturnLokeBetrayal3,DialogOptionSelected,$option == gaATG_returnLokeBetrayal3,,"Tactical whispers in your ear, ""Captain, detected stealth mines arming. Sparse envelopment of $shipOrFleet. Damage outlook - checking - moderate. They want to show they can hit us.""

Kanta's voice rolls from the comms, ""Kanta wields, and it is Kanta who orders. If... we give you a gift, it will be only at our pleasure. You must learn.""

""Yes, yes,"" Cydonia agrees, ""You must learn. Kanta has for you another task: complete it without complaint then perhaps you may win back her favor... after, after such an outrageous-""",gaATG_returnLokeZalShows:Continue,
gaATGreturnLokeZalShows,DialogOptionSelected,$option == gaATG_returnLokeZalShows,ShowThirdPerson zal,"Zal joins the line, interrupting Cydonia.

""-I've decided to take Captain $playerName up on that deal,"" Zal says. Her voice sounds close, as if she is speaking from inside a vacsuit. ""Captain, I'm outside your flagship now if you would please open the bay doors.""

Shock washes over Cydonia, ""Impossible!"" he says, and turns to some minion, ""Check Zal's quarters! Now!""",gaATG_returnLokeZalShows2:Continue,
gaATGreturnLokeZalShows2,DialogOptionSelected,$option == gaATG_returnLokeZalShows2,"Call $global.gaATG_ref zalCommHack
#AddText ""COMM FEED 0 INTERRUPTED"" $faction.baseColor
#AddText ""COMM FEED 1 INTERRUPTED"" $faction.baseColor","Kanta's voice roars painfully across the comms, ""Call my fleets! Destroy th-"" 

Her cybernetic visage crackles in a wash of static.",gaATG_returnLokeZal2:Continue,
gaATGreturnLokeZal2,DialogOptionSelected,$option == gaATG_returnLokeZal2,"unset $global.gaATG_workingForKanta
AdjustRepPerson kanta VENGEFUL -20
EndConversation DO_NOT_FIRE
HideSecondPerson
HideThirdPerson
BeginConversation zal true true","Zal's image flickers, then holds steady. 

""I took the liberty of injecting one of Gargoyle's tricks into their network."" She smirks. ""Would you mind letting me on board? It won't take them long to get a signal out. This volume is going to be swarming with pirates very soon, to say nothing of the stealth mine network.""","gaATG_returnLokeZal3:""Open the pod bay doors, ops.""",
gaATGreturnLokeZal3,DialogOptionSelected,$option == gaATG_returnLokeZal3,"AddTextSmall ""'Rescued' Elissa Zal"" highlight
AdjustRepPerson zal COOPERATIVE 20","After a tense minute, security reports that they've brought Zal aboard - along with a large equipment case. At your orders, your security chief provides her with a ship's comm unit.

""I owe you one,"" Zal says, ""And I think I can repay you shortly. But first you're going to want to get out of the stealth mine network.""

""I think you have something Kanta values more than taking revenge on you. Or me.""","gaATG_returnLokeAirlock1a:""Security- toss the Loke clone out an airlock. With a helmet.""
gaATG_returnLokeAirlock1b:""Security- toss the Loke clone out an airlock.""",
gaATGreturnLokeAirlock1a,DialogOptionSelected,$option == gaATG_returnLokeAirlock1a,"AddTextSmall ""Spaced clone Loke"" highlight
$option = gaATG_returnLokeGateRunStart1
FireBest DialogOptionSelected",Security confirms your order.,,
gaATGreturnLokeAirlock1b,DialogOptionSelected,$option == gaATG_returnLokeAirlock1b,"AddTextSmall ""Spaced clone Loke"" highlight
$global.murderedCloneLoke = true
AdjustRepPerson kanta VENGEFUL -100
FireBest GAATGkillLokeKantaCheck
$option = gaATG_returnLokeGateRunStart1
FireBest DialogOptionSelected",Security confirms your order.,,
gaATGkillLokeKantaCheck,GAATGkillLokeKantaCheck,$player.kantaProtection,"KantaCMD loseProtection
#AddTextSmall ""Kanta's Protection lost"" bad",,,
gaATGreturnLokeGateRunStart1,DialogOptionSelected,$option == gaATG_returnLokeGateRunStart1,,"""Captain,"" your tactical officer reports, ""The stealth mines have disarmed. We're clear to disengage.""",gaATG_returnLokeGateRun:Continue,
gaATGreturnLokeGateRun,DialogOptionSelected,$option == gaATG_returnLokeGateRun,,"Zal speaks up, ""Kanta will call her fleets. They usually loiter in nearby hyperspace. They'll come through the jump-points, then straight for us.""

""We've got a way to get out of the Magec system without a fight,"" and you hear a smile in her voice. ""In the equipment case I brought on board: a fully operational Janus Device.""","gaATG_returnLokeGateRunA:""Nav, set course for the Magec Gate.""
gaATG_returnLokeGateRunB:""This isn't going to be another Galatia incident, is it.""",
gaATGreturnLokeGateRunA,DialogOptionSelected,$option == gaATG_returnLokeGateRunA,Call $global.gaATG_ref doZalEscape,"""Course locked in. Captain,"" navigation responds, a little nervous.",gaATG_returnLokeEnd:Continue,
gaATGreturnLokeGateRunB,DialogOptionSelected,$option == gaATG_returnLokeGateRunB,,"""It won't be,"" says Zal. ""I promise. And besides, if it was? Imagine the hammer that would fall on Kanta.""","gaATG_returnLokeGateRunA:""Nav, set course for the Magec Gate.""
gaATG_returnLokeEnd:""Nav, just take us away from here.""",
gaATGreturnLokeEnd,DialogOptionSelected,$option == gaATG_returnLokeEnd,"EndConversation DO_NOT_FIRE
$global.gaATG_foundZal = true
Call $global.gaATG_ref updateStage","""$ShipOrFleet ready to burn,"" says navigation.","gaATG_returnLokeEnd2:""Make it so.""",
gaATGreturnLokeEnd2,DialogOptionSelected,$option == gaATG_returnLokeEnd2,DismissDialog,,,
,,,,,,
# Zal uses Janus device with Magec Gate,,,,,,
gaATGMagecGate,OpenInteractionDialog,"$tag:gate
$player.locationId == magec score:1000
$global.gaATG_foundZal",FireAll GAATGmagecGateOptions,"Before you hangs the Gate, the vast and potent derelict of a former age.",,
gaATGMagecGateShow,GAATGmagecGateOptions,,ShowDefaultVisual,,,
gaATGMagecGateHaveScanned,GAATGmagecGateOptions,"$gateScanned
!$didIntro",$didIntro = true 0,"You have scanned this Gate and discovered the rhythm of the secret heart of the thing, hidden in a slip of space.",,
gaATGMagecGateOptScan,GAATGmagecGateOptions,!$gateScanned,,"Your command interface lights up. 'EXECUTE SCAN' blinks expectantly. The Gate awaits, as cold as a tomb.",gaATG_magecGateDoScan:Scan the Gate,
gaATGMagecGateOptZalScan1,GAATGmagecGateOptions,"!$gateScanned
!$zalCommentScan ",$zalCommentScan = true 0,"""You'll need to scan the Gate,"" Zal says softly on your comm-feed. ""And then...""",,
gaATGMagecGateOptZalScan2,GAATGmagecGateOptions,"!$gateScanned
!$zalScanCommentScan
!$didAndThen",,,"gaATG_magecGateAndThen:""And then?""",
gaATGMagecGateOptJanus1,GAATGmagecGateOptions,"$gateScanned
!$global.gatesActive
!$global.playerCanUseGates
!$zalCommentJanus ",$zalCommentJanus = true 0,"""With your permission, captain,"" Zal says over internal comms, ""I'll jury-rig the Janus Device into your flagship's hyperdrive.""",,
gaATGMagecGateOptJanus2,GAATGmagecGateOptions,"$gateScanned
!$global.gatesActive
!$global.playerCanUseGates",,,"gaATG_MagecGateJanus:""Hook up the Janus Device.""",
gaATGMagecGateOptUse1,GAATGmagecGateOptions,"$global.gatesActive
$global.playerCanUseGates",,"""The Janus Device is ready,"" your navigation officer reports. ""We can traverse the Gate, $playerSirOrMadam. At your order.""","gaATG_magecGateUse:""Nav, activate the Janus Device and take us in.""",
gaATGMagecGateOptUse2,GAATGmagecGateOptions,"$global.gatesActive
$global.playerCanUseGates
!$askedZalExplode",,,"gaATG_magecGateExplode:""Zal, how do I know it isn't going to explode on me again?""",
gaATGMagecGateOptLeave,GAATGmagecGateOptions,,,,"defaultLeave:""We're not done in the Magec system.""",
gaATGMagecGateJanus,DialogOptionSelected,$option == gaATG_MagecGateJanus,"AddTextSmall ""Janus Device temporarily installed"" highlight
$global.gatesActive = true
$global.playerCanUseGates = true
FireAll GAATGmagecGateOptions","""On it,"" she says.

It takes mere minutes before your chief engineer reports that integration of the Janus Device into your hyperdrive system is complete.",,
gaATGMagecGateAndThen,DialogOptionSelected,$option == gaATG_magecGateAndThen,"ShowPersonVisual zal
$didAndThen 0","""Then,"" Zal says, ""I give you my working Janus Device. I can hook it up to your flagship's hyperdrive. Then we can travel through the Gates to the Galatia system.""","gaATG_magecGateLetsGo:""Let's get on with it.""
gaATG_magecGateBaird:""You know Provost Baird will never let you go, right?""
gaATG_magecGateScylla:""Scylla will be glad to see you.""
",
gaATGMagecGateBaird,DialogOptionSelected,$option == gaATG_magecGateBaird,FireAll GAATGmagecGateOptions,"""We'll see,"" Zal says.",,
gaATGMagecGateScylla,DialogOptionSelected,$option == gaATG_magecGateScylla,FireAll GAATGmagecGateOptions,"""Yeah,"" Zal says, ""It's- let's just focus on getting through this alive.""",,
gaATGMagecGateLetsGo,DialogOptionSelected,$option == gaATG_magecGateLetsGo,FireAll GAATGmagecGateOptions,,,
gaATGMagecGateExplode,DialogOptionSelected,$option == gaATG_magecGateExplode,"ShowPersonVisual zal
$askedZalExplode = true 0
$player.knowsZalHeldBack = true","""Captain,"" Zal says, ""I'll try to be brief. First: Scylla was sending me the Galatia Academy's schematics and experimental data all along. Including the results of the failed prototype test.""

""Second: The Academy didn't have access to my, I'll admit, considerable and unique skills. And Kanta- those pirates can buy, cheat, and steal some fine gear on short notice.""

""Third, and I'm not going to apologize, but Scylla and I held back the working device. It was my idea for leverage over Baird.""","gaATG_magecGateExplode2a:""And this time it'll work?""
gaATG_magecGateExplode2b:""Great plan. You almost blew me up before.""
gaATG_magecGateExplode2c:""We have a lot to talk about.""",
gaATGMagecGateExplode2a,DialogOptionSelected,$option == gaATG_magecGateExplode2a,FireAll GAATGmagecGateOptions,"""If this doesn't work, captain, then I've been wrong about everything and... Scylla has been wrong about everything. I trust her."" 

She hesitates, then says ""With my life.""",,
gaATGMagecGateExplode2b,DialogOptionSelected,$option == gaATG_magecGateExplode2b,FireAll GAATGmagecGateOptions,"""You didn't though,"" she says impatiently, ""Let's focus on the present crisis. You've got the Gate there in front of you. Use it.""",,
gaATGMagecGateExplode2c,DialogOptionSelected,$option == gaATG_magecGateExplode2c,FireAll GAATGmagecGateOptions,"""There will be time for that later,"" she says impatiently. ""If this doesn't work, captain, then Scylla and I have been wrong about everything. I trust her."" 

She hesitates, then says ""With my life.""",,
gaATGMagecGateDoScan,DialogOptionSelected,$option == gaATG_magecGateDoScan,"$gateScanned = true
$global.numGatesScanned++
GateCMD notifyScanned
ShowDefaultVisual
FireAll GAATGmagecGateOptions","Your command display shows the hyperspace manifold. It is calm and cool.

The scan begins, a line of disruption flaring between your flagship and the Gate. Spirals and ripples spill and surge in non-Newtonian bursts from a point at the center of the Gate. No, not a point - a circle, a sphere, a torus and inverted funnel; then some geometry that does not parse. You hear the faint music.

""Captain,"" your sensors officer reports, ""The scan is complete.""",,
